id,url,title,price,description,image_count,first_image_url,processing_timestamp,variant_count,variant_types,stock_status
agilite-molle-placard,https://agilite.co.il/products/agilite-molle-placard,מתאם מודולרי לחיבור סקוטש,170.0,"מידע   מפרט   תיאור מלא         • פלטפורמה נמוכה ועמידה להתקנת פאוצ'ים תואמי MOLLE   • כולל גב סקוץ' (וולקרו) להתקנה על וסטים/קאריירים   • כולל ווים מסוג G לחיבור חזק ומתכוונן   • גובה מתכוונן להתאמה אישית   • חיתוך לייזר מדויק על גבי שכבת Squadron   • בד קורדורה 500D בתקן צבאי   • מוכח קרב בישראל            • משקל: ‎79.6 גרם (2.8oz)   • מידות: ‎15.7x23.8 ס""מ (6.2x9.4 אינץ')   • מתאים לכל פאוץ' תואם MOLLE            הפלאקרד של Agilite הוא פתרון מודולרי, חזק ונמוך פרופיל להתקנת פאוצ'ים תואמי MOLLE. הוא כולל גב עם וולקרו עמיד המתחבר לכל קארייר תואם, ווים מסוג G שמספקים חיבור חזק ויכולת התאמה מלאה לגובה הנדרש.   גוף הפלאקרד עשוי מבד קורדורה איכותי בתקן צבאי 500D עם שכבת Squadron™ חתוכה בלייזר, והוא תוכנן כך שיישאר קל משקל אך סופר עמיד.    הפלאקרד של Agilite עבר ניסוי בשטח והוכיח את עצמו בקרב, בשירות כוחות צה""ל ויחידות מיוחדות. מתאים לכל פאוץ' תואם MOLLE ומעניק לך שליטה מלאה על מיקום וסידור הציוד שלך.",1,https://agilite.co.il/cdn/shop/files/AGILITE_MOLLEPlacard_RG-1.webp?v=1714292299&width=1024,2025-06-18T18:31:29.813811,3,[],Out of Stock
agilite-sapi-hydration-bladder,https://agilite.co.il/products/agilite-sapi-hydration-bladder,אג'ילייט SAPI שלוקר,213.1,,1,https://agilite.co.il/cdn/shop/files/AGILITE_SAPIHydrationBladder_1.webp?v=1714292345&width=1024,2025-06-18T18:31:29.813811,1,['size'],In Stock
scorpion-logo-hat,https://agilite.co.il/products/scorpion-logo-hat,כובע לוגו עקרב,139.9,"כובע עם לוגו העקרב של אג'ילייט מידה אחת שמתאימה לכולם סגירה והתאמה באמצעות Hook and Loop זמין בצבעי אפור זאב, ירוק ריינג'ר ושחור",1,https://agilite.co.il/cdn/shop/files/LogoCap_WLF.webp?v=1714292420&width=1024,2025-06-18T18:31:29.813811,3,[],Out of Stock
tourniquet-holder,https://agilite.co.il/products/tourniquet-holder,"טקטי CAT/מנשא ח""ע",76.0,"מנשא חוסם עורקים - Agilite                 מידע     מידות     מפרט     החזרים                      • מנשא החוסם עורקים של Agilite הוא מנשא אלסטי המאפשר נשיאה מאובטחת ושליפה מהירה של חוסם עורקים בעת הצורך.                • המנשא מתחבר בקלות לקרמון, לחגורת קרב, לאפודי חזה ולציוד טקטי נוסף באמצעות חיבורי סקוץ'.                • האלסטיות שלו מיוצרת בתקן צבאי, המאפשרת שמירה על יציבות החוסם עורקים תוך שליפה נוחה במצבי חירום.                • החומר ממנו עשוי המנשא, קורדורה (Cordura), מספק הגנה על החוסם עורקים מפני נזקי מזג האוויר ותנאי סביבה קשים.                           • מנשא החוסם עורקים של Agilite מתחבר לכל משטח בעל חיבור סקוץ', כולל:       - אפודי מגן ולחימה (Plate Carriers)         - חגורות קרב (Battle Belts)         - אפודי חזה (Chest Rigs)                             חומרים:       • 500D Cordura - חומר עמיד במיוחד לתנאי שטח קיצוניים.       • רצועות אלסטיות בתקן צבאי - לשמירה על יציבות ושליפה מהירה.        מידות:       • רוחב: 4.9 אינץ' (12.4 ס""מ)       • גובה: 4.5 אינץ' (11.4 ס""מ)        משקל: 0.6 אונקיות (17 גרם)                           מדיניות החזרה:       אם אינכם מרוצים מהמוצר, תוכלו להחזירו עד 30 ימים מיום הרכישה ולקבל החזר כספי מלא.         יש להחזיר את המוצר במצבו המקורי כפי שהתקבל וללא סימני שימוש.                לכל שאלה או בירור נוסף, ניתן לפנות אלינו בכתובת:         customercare@agilitegear.com",1,https://agilite.co.il/cdn/shop/files/AGILITE_TourniquetHolder_RG-1.webp?v=1714292511&width=1024,2025-06-18T18:31:29.813811,3,[],Out of Stock
agilite-multicam-trucker-hat,https://agilite.co.il/products/agilite-multicam-trucker-hat,כובע רשת עקרב,149.9,כובע טרקר של אג'ילייט מידה אחת שמתאימה לכולם סגירה והתאמה באמצעות Snapback לוגו העקרב של אג'ילייט זמין בצבעי Multicam ו-Multicam Black,1,https://agilite.co.il/cdn/shop/files/TruckerHat_MTC.webp?v=1714292575&width=1024,2025-06-18T18:31:29.813811,2,[],Out of Stock
%D7%9E%D7%AA%D7%9C%D7%94-%D7%9B%D7%A4%D7%A4%D7%95%D7%AA-%D7%98%D7%A7%D7%98%D7%99,https://agilite.co.il/products/%D7%9E%D7%AA%D7%9C%D7%94-%D7%9B%D7%A4%D7%A4%D7%95%D7%AA-%D7%98%D7%A7%D7%98%D7%99,מתלה כפפות טקטי,0.0,"מתלה כפפות טקטי עמיד וקומפקטי, המיועד לאחסון נוח ונגיש של כפפות מבצעיות על גבי ציוד הלחימה, התרמיל או החגורה. המתלה כולל מנגנון חיבור מהיר וקל לתפעול, המבטיח אחיזה יציבה ושחרור מהיר בעת הצורך. אידיאלי ללוחמים, כוחות ביטחון ואנשי שטח המחפשים פתרון יעיל לשמירה על הכפפות בהישג יד, מבלי להתפשר על נוחות ופרקטיות.",1,https://agilite.co.il/cdn/shop/files/aa3e4b92-afb2-43a1-b115-07caea71e474_1.webp?v=1743423889&width=1024,2025-06-18T18:31:29.813811,2,[],Out of Stock
amap-iii-assault-pack,https://agilite.co.il/products/amap-iii-assault-pack,AMAP III™ - תיק תקיפה,695.0,"תיק AMAP III - Agilite                                מידע     מידות     מפרט     החזרים                      תיק AMAP III של Agilite הוא התיק הטקטי הרב-שימושי ביותר עם תקן צבאי.         התיק פותח בשיתוף פעולה עם יחידות מיוחדות בצה""ל ונבדק בשטח בתנאים קיצוניים.         התיק יכול להתאים עצמו ממשימה קצרה עם 4 ליטר נפח, ועד למשימה ארוכה עם 18 ליטר + 8 ליטר נוספים בתא לקסדה.                ניתן להתאים ולחבר לתיק פונדות, קסדות, פאוצ'ים מודולריים, שלוקר, רדיו, אנטנות, לפטופ, מיגון קרמי, שק שינה ומזרון צלפים.                החלק הפנימי של התיק כולל שכבת סקוץ', המאפשרת סידור ציוד בהתאם להעדפה אישית.                ניתן לחבר את התיק ישירות לאפוד הקרמון ללא צורך בכתפיות נוספות.                           משקל: 0.98 ק""ג       גובה: 40 ס""מ       רוחב: 28 ס""מ       עומק: 20 ס""מ                           חומרים:       • 500D CORDURA® - בד ניילון חזק ועמיד.       • אבזמי פולימר תקניים בתקן צבאי.       • רוכסני YKK.       • פלטפורמת חיבור סקוץ' להתאמות נוספות.        מאפיינים:       • נפח מינימלי: 4 ליטר, נפח מקסימלי: 18 ליטר + 8 ליטר נוספים לתא חיצוני.       • פאנלי MOLLE חתוכים בלייזר.       • ריפוד כתפיים איכותי לנוחות מרבית.       • מתאים לשימוש יום-יומי וגם למשימות טקטיות.       • חיבור ישיר לאפודי קרמון ולפלטות מגן ללא צורך ברצועות נוספות.       • מערכת תא קדמי חכמה המיועדת לנשיאת קסדה, ביגוד וציוד נוסף.       • רצועות חיבור צדדיות ותחתונות לאבטחת שק שינה, מחצלת צלפים וכו'.       • יציאות ייעודיות לשלוקר, כבלי תקשורת ואנטנות.       • ריפוד אחורי לנוחות מקסימלית ואוורור.       • תא ייעודי למערכת שתייה.       • עיצוב מתקדם לנשיאת ציוד נוסף בקלות.       • נבדק ואושר לשימוש בשדה הקרב על ידי כוחות מיוחדים בישראל.                           מדיניות החזרה:         ניתן להחזיר את המוצר עד 30 ימים מיום הרכישה ולקבל החזר כספי מלא.         יש לוודא שהמוצר מוחזר במצבו המקורי כפי שהתקבל וללא סימני שימוש.         לבירורים נוספים ניתן לפנות אלינו בכתובת:         customercare@agilitegear.com",1,https://agilite.co.il/cdn/shop/files/AMAPIII_AssaultPack_RG-1.webp?v=1714292715&width=1024,2025-06-18T18:31:29.813811,6,[],Out of Stock
battleshell-phone-pouch,https://agilite.co.il/products/battleshell-phone-pouch,פאוץ' Battleshell™ אוניברסלי למערכת שליטה וטלפונים,287.18,"פרטים   מידות   מפרט   החזרות      ה-Battleshell הוא פאוץ' אוניברסלי שמתאים כמעט לכל סמארטפון—גם כשהוא בתוך קייס מגן—ומתחבר ישירות לווסט, למל""מ או לכל פלטפורמת MOLLE, ומספק גישה נוחה וללא שימוש בידיים למכשיר שלך.        מבנה תרמו-פורם מגן על הטלפון שלך מפגיעות     מיקום גבוה בזווית שומר על גישה נוחה למחסניות     תושבת צפה שמונעת לחיצות לא מכוונות אך שומרת על גישה מלאה לכל הכפתורים     פתיחה ואחסון ביד אחת     כיס פנימי למסמכים חשובים או פתקים קטנים     שתי יציאות לכבל טעינה לניהול גמיש     פאנל ולקרו® קדמי לטלאים או תגים     פתיחה/סגירה ביד אחת לגישה מהירה     * המוצר המוצר בתהליך רישום פטנט              מידות חיצוניות: 109 × 198 × 28 מ""מ     התאמה: מתאים לכל סמארטפון, עם או בלי קייס      המנגנון הפנימי מתכוונן אוטומטית לגודל המכשיר – אין צורך בבחירת מידה.      מפרט:        משקל: 0.24 ליברה (109 גרם)     מידות: 109 × 198 × 28 מ""מ     התאמה: אוניברסלית – מתאים לכל סמארטפון     צבעים ומק""טים:       &nbsp;&nbsp;• מולטיקאם – 8019MTC1SZ       &nbsp;&nbsp;• שחור – 8019BLK1SZ       &nbsp;&nbsp;• ריינג'ר גרין – 8019RNG1SZ           פירוט נוסף:        מבנה תרמו-פורם מגן על הטלפון שלך מפגיעות     מיקום גבוה בזווית שומר על גישה נוחה למחסניות     תושבת צפה שמונעת לחיצות לא מכוונות אך שומרת על גישה מלאה לכל הכפתורים     פתיחה ואחסון ביד אחת     כיס פנימי למסמכים חשובים או פתקים קטנים     שתי יציאות לכבל טעינה לניהול גמיש     פאנל ולקרו® קדמי לטלאים או תגים     פתיחה/סגירה ביד אחת לגישה מהירה         משלוח חינם בכל הזמנה מעל 300 ש""ח על מוצר זה (ועל כל ההזמנה שלך)   מדיניות החזרות ללקוחות בישראל: אם אינך מרוצה לחלוטין מההזמנה שלך, תוכל להחזיר את המוצר ולקבל החזר מלא. ניתן להחזיר מוצרים עד 30 יום ממועד קבלתם. על המוצר להיות באותו מצב בו קיבלת אותו. לשאלות נוספות ולמידע על החזרות מחוץ לארה""ב, צור קשר בכתובת customercare@agilitegear.com",1,https://agilite.co.il/cdn/shop/files/Battleshell_PhonePouch_RG-1.webp?v=1747308265&width=1024,2025-06-18T18:31:29.813811,3,[],In Stock
bridge-tactical-helmet-accessory-platform,https://agilite.co.il/products/bridge-tactical-helmet-accessory-platform,מערכת גשר טקטית לקסדה,276.9,"מידע   מפרט   תיאור מלא   מכירות לממשל         • מתאים לכל קסדות Team Wendy Exfil Ballistic, כולל דגמי SL, עם Rails 2.0 או 3.0   • מערכת ניהול אביזרים עם פרופיל נמוך: שומרת על אביזרים כמו IR סטורב, מצלמות ועוד   • ניהול כבלים משולב   • פלטפורמה מלאה, יציבה וחזקה לכל אביזרים   • התקנה קלה ומהירה - תוך שניות וללא צורך בכלים   פאוץ' אחורי מודולרי לאביזרים/משקולות:   • מתכוונן ומאפשר התאמה אישית למשימות שונות   • מחובר בולקרו, לולאות תחתונות ובאנג'י צבאי איכותי   • תאים מתכווננים לסוללות NVG נפוצות/משקולות נגדיות   • חורים אסטרטגיים ליציאת כבלים   • גוף חצי-קשיח המעניק הגנה נוספת על האביזרים והסוללות   • לולאת מרכזית לטלאי זיהוי            • משקל: 143 גרם   • ניילון טקטי 1000D   • רשת פוליאסטר שטוחה 380 גרם/מ""ר   • תעלות באנג'י עם חריטה בלייזר   • לולאות אחוריות לסוללות AA ו-CR123   • מיוצר בישראל            כיסוי הקסדה של Agilite ל-Team Wendy Exfil Ballistic נועד להגן על שטח הקסדה ולשפר את הנראות, הניהול והפונקציונליות של האביזרים שעליה.   הוא יושב בצורה מושלמת על הקסדה ומתאים לכל סוגי ה-Rail (גם 2.0 וגם 3.0) עם טאבים צדדיים גמישים להתאמה מדויקת.    בין המאפיינים הבולטים: תעלות לניהול כבלים בשני הצדדים, צדדים חלקים למניעת הסתבכות, אזור באנג'י עליון לניהול אביזרים הכולל חריטת עקרב בלייזר על תופסני הפולימר.    פאוץ' אחורי אופציונלי: הכיסוי כולל פאוץ' אחורי נתיק שמתאים לכל סוללות ה-NVG הנפוצות והמשקולות, עם יציאות כבל מדויקות, גוף קשיח להגנה נוספת, לולאת זיהוי מרכזית ואזור אחסון תחתון לכבלי תקשורת כאשר אינם בשימוש. הפאוץ' מתחבר באופן הדוק אך ניתן להסרה בקלות בהתאם למשימה.   הכיסוי נועד, נבדק ויוצר בישראל מחומרים בתקן צבאי. גרסה התואמת לתקן Berry זמינה להזמנות בכמות - לפרטים נוספים ניתן לפנות אלינו במייל.            לרכישה דרך GSA לחצו כאן   ניתן לרכוש את מוצרי Agilite דרך ערוצי רכש ממשלתיים בארה""ב ובמדינות נוספות, כולל GSA, TLS, DoD FedMall ואחרים:   • חוזה GSA: GS-07F-016DA   • TLS (Tailor Logistic Support): חוזה מס' SPE8EJ-19-D-0001 בקשת הצעת מחיר   • FedMall של מחלקת ההגנה   • ניתן להזמין גרסאות המיוצרות בארה""ב או עומדות בתקן Berry   לכל שאלה או הצעת מחיר ממשלתית, פנו אלינו במייל: govsales@agilitegear.com או בטלפון: ‎+1 (870)-298-4152   אם הארגון שלכם עובד כבר עם אחד מהמפיצים שלנו, ניתן לפנות אליהם ישירות דרך עמוד הדילרים המורשים",1,https://agilite.co.il/cdn/shop/products/Agilite_Helmet_Bridge-Coyote_Tan_1_600x_65b9fbba-b7eb-4585-ab63-54a5236adc79.jpg?v=1669549570&width=1024,2025-06-18T18:31:29.813811,3,[],In Stock
buddystrap-injured-person-carrier,https://agilite.co.il/products/buddystrap-injured-person-carrier,BuddyStrap™ - מערכת נשיאת פצוע,464.0,"מערכת נשיאת פצוע - Agilite                                מידע     מפרט     החזרים                      • מערכת **™BuddyStrap** של אג'ילייט היא מערכת נשיאה מצילת חיים במקרי חירום, המאפשרת פינוי פצועים בשדה הקרב ובמצבי חירום אזרחיים.                • פותחה עבור **כוחות מיוחדים וחילוץ קרבי**, אך מתאימה גם למטיילים, הורים, ואנשי הצלה הזקוקים לפתרון מהיר ובטוח לנשיאת פצועים.              • העיצוב הקומפקטי והקל מאפשר **נשיאה ללא ידיים**, משפר את יציבות הגוף של המחולץ ומפחית את העומס על המחלץ.                           • עשויה **ניילון טקטי 500D CORDURA® Mil Spec** לעמידות גבוהה.       • אבזמים ורצועות **בתקן צבאי (Mil Spec)** להבטחת יציבות הנשיאה.       • **מידות (במצב מקופל):** 10x3.9x3.5 אינץ'.       • **משקל:** 588 גרם.              **מתאים עבור:**       • מטיילים ומתנדבים בחילוץ והצלה.       • הורים הזקוקים לפתרון לנשיאת ילדים במקרי חירום.       • נשיאת אנשים עם בעיות ניידות.       • **לוחמים, כוחות ביטחון ואזרחים מיומנים**.        **מאפיינים נוספים:**       • פריט חיוני לכל תיק חילוץ, ערכת הישרדות או ציוד טקטי.       • כולל **ערכת תלייה לאפוד לחימה** ושני אבזמי MOLLE.       • מאפשר **נשיאת פצועים בצורה בטוחה ונוחה יותר, ללא שימוש בידיים**.       • **נבדק ואושר על ידי כוחות מיוחדים ברחבי העולם**.       • קומפקטי וקל משקל אך **מסוגל להציל חיים**.       • **פותח ונבדק בקרב בישראל**.                           מדיניות החזרים:         אם אינכם מרוצים מהמוצר, תוכלו להחזירו עד **30 ימים** מיום הרכישה ולקבל החזר כספי מלא.         יש להחזיר את המוצר במצבו המקורי כפי שהתקבל.         לכל שאלה או בירור נוסף, ניתן לפנות אלינו בכתובת:         customercare@agilitegear.com",1,https://agilite.co.il/cdn/shop/files/Buddystrap_InjuredPersonnelCarrier_RG-1.webp?v=1714292826&width=1024,2025-06-18T18:31:29.813811,3,[],In Stock
crossbow-one-black-with-smoke-gray-clear,https://agilite.co.il/products/crossbow-one-black-with-smoke-gray-clear,Crossbow - משקפי מגן של,439.0,"כולל: מסגרת שחורה מדגם Crossbow One עדשות Smoke Gray עדשות שקופות כשתנסה את משקפי ה-Crossbow®, תגלה שהם שונים מכל מגן עיניים בליסטי אחר. תרגיש את מסגרת ה-Tri-Tech Fit™ שמספקת התאמה אוניברסלית מדהימה עם נוחות מקסימלית וללא נקודות לחץ. ואז תשים לב לעדשות – הן לא מתמַעֲנָנוֹת. זה הודות לטכנולוגיית ClearZone™ FlowCoat פורצת הדרך, שתוכננה למנוע הצטברות אדים בצד הפנימי ולמנוע שריטות בצד החיצוני. כשאתה מתמקד במטרה שלך דרך עדשות ה-ESSOPTICS™ נטולות העיוותים, תגלה מהי ראייה אופטית מדויקת באמת. וכשתרצה להחליף גוון – מנגנון DedBolt™ Lens Lock החדשני יסתובב כלפי מעלה לשחרור קל, ואז יינעל בחוזקה לעמידות מקסימלית גם תחת פגיעות.",1,https://agilite.co.il/cdn/shop/files/crossbow_side_smoke_gray.png?v=1700117742&width=1024,2025-06-18T18:31:29.813811,1,['size'],In Stock
discounted-molle-hanger,https://agilite.co.il/products/discounted-molle-hanger,Discounted MOLLE Hanger,84.9,"Optimized to hang the MD2 Compact Trauma Kit or other Traumakits to the underside of your plate carrier. Also functions as a side wing beneath your cummerbund, providing aninternal mounting option for MOLLE pouches such as magazine orradio pouches. The QD Passthrough slits offer the convenience of side mounting thehanger, even when utilizing quick detach buckles like Tubes or 2MROC Buckles.",1,https://agilite.co.il/cdn/shop/files/AGILITE_MOLLE_Hanger_RG-1_1_fd888ced-0228-4e57-bb2a-9a2bdc47f939.webp?v=1717049884&width=1024,2025-06-18T18:31:29.813811,3,"['size', 'color']",In Stock
flank-side-plate-carriers,https://agilite.co.il/products/flank-side-plate-carriers,Flank™ -  פאוץ' פלטות מיגון צדדיות,319.0,"מידע מידות מפרט החזרים   מיגון צדדי הוא חלק חיוני בשמירה על החיים בשדה הקרב, אך לרוב הוא מסורבל ולא נוח. ה-Flank™ מאפשר לפלטות המיגון הצדדיות שלך להיות פרופיל נמוך, נוחות ומשתלבות באופן מושלם עם הקרמון שלך.  הפאוץ' קל משקל ונוח במיוחד ללחימה בשטח בנוי וצפוף, ומתאים לנשיאת פלטות צד בגודל 15x15 ס""מ או 15x20 ס""מ.  ניתן להתקין אותו פנימית או חיצונית על גבי הקרמון, באמצעות חיבורים מודולריים המאפשרים שמירה על פרופיל נמוך ומותאם אישית.    גודל אחסון: מתאים לפלטות צד בגודל 15x15 ס""מ ו-15x20 ס""מ.  תואם לכל מוצרי סקוץ' כולל הקרמון, חגורות קרב ואפודי חזה.    מידות: 18x17x20 ס""מ (7x6.5x8 אינץ') משקל: 90 גרם חומרים: • פאנלים חתוכים בלייזר עם ציפוי סקוץ'. • 500D CORDURA® - ניילון טקטי בתקן צבאי לשימוש אינטנסיבי.    מדיניות החזרה: ניתן להחזיר את המוצר עד 30 ימים מיום הרכישה ולקבל החזר כספי מלא. יש לוודא שהמוצר מוחזר במצבו המקורי כפי שהתקבל וללא סימני שימוש. לבירורים נוספים ניתן לפנות אלינו בכתובת: customercare@agilitegear.com",1,https://agilite.co.il/cdn/shop/files/Flank_SidePlateCarriers_RG-1.webp?v=1714292920&width=1024,2025-06-18T18:31:29.813811,3,[],In Stock
flank%E2%84%A2-side-plate-carriers-with-blindside%E2%84%A2-level-3st-ceramic-plates,https://agilite.co.il/products/flank%E2%84%A2-side-plate-carriers-with-blindside%E2%84%A2-level-3st-ceramic-plates,חבילת פאוץ' Flank™ פלטות מיגון צדדיות + פלטות צד קרמיות רמה שלוש - HESCO 3110 LVL III,2268.0,שם המוצר החדש                                     מידע     החזרים               כולל:            נשא פלטות צדדיות Flank™       פלטות קרמיות Blindside™ רמה 3ST                           מדיניות החזרה       ניתן להחזיר את המוצר עד 30 ימים מיום הרכישה ולקבל החזר כספי מלא.       יש לוודא שהמוצר מוחזר במצבו המקורי כפי שהתקבל וללא סימני שימוש.       לבירורים נוספים ניתן לפנות אלינו בכתובת       customercare@agilitegear.com,1,https://agilite.co.il/cdn/shop/files/Bundle_Sideplates_RG-1_1.webp?v=1747816950&width=1024,2025-06-18T18:31:29.813811,3,[],In Stock
